"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1976042267048808882","Wed Oct 08 21:49:24 +0000 2025","117","Mike Davis: Lindsey Halligan Is The New Star In The Trump Administration @mrddmia https://t.co/1EtFWHhMEw","1976042267048808882","https://pbs.twimg.com/amplify_video_thumb/1976042085644947456/img/msECsMSJo6djTrJP.jpg","","en","","0","15","49","https://x.com/undefined/status/1976042267048808882","1815733680335450113",
"1976042261973696871","Wed Oct 08 21:49:23 +0000 2025","103"," BREAKING: Israel and Hamas have reached an agreement on the first phase of President Trump s Gaza peace plan.","1976042261973696871","","","en","","5","4","24","https://x.com/undefined/status/1976042261973696871","1712056886281867264",
"1976042256441499861","Wed Oct 08 21:49:21 +0000 2025","17","I reckon Trump should also win the Nobel Prize for Literature for his well-crafted and highly enlightened social media posts.","1976042256441499861","","","en","","0","2","1","https://x.com/undefined/status/1976042256441499861","539833719",
"1976042243447480386","Wed Oct 08 21:49:18 +0000 2025","17","Strong principled women in the presence of weak selfish men. Greta Thunberg and Donald Trump. Grace Tame and Scott Morrison. Same vibe. #HumanRights #USPolitics #auspol https://t.co/lQf9gcVXyw","1976042243447480386","https://pbs.twimg.com/media/G2xPsHRaAAIr59U.jpg","","en","","0","0","3","https://x.com/undefined/status/1976042243447480386","2608740770",
"1976042232303190384","Wed Oct 08 21:49:15 +0000 2025","43","UP OnLY $TRUMP !","1976042232303190384","","","en","","0","2","3","https://x.com/undefined/status/1976042232303190384","183036873",
"1976042228599443459","Wed Oct 08 21:49:15 +0000 2025","44","Breaking | White House Press Secretary Karoline Leavitt: On Friday morning President Trump will go through his routine yearly check up at Walter Reed Medical Center. He will then return to the White House. President Trump is considering going to the Middle East shortly https://t.co/ZKEGcDPGiQ","1976042228599443459","https://pbs.twimg.com/media/G2xP7jOWoAAGs2p.jpg","","en","","2","4","14","https://x.com/undefined/status/1976042228599443459","524869533",
"1976042225353306452","Wed Oct 08 21:49:14 +0000 2025","51"," BREAKING: $TRUMP COIN ETF OFFICIALLY ADDED TO DTCC LIST BULLISH https://t.co/ILUMzdLxAp","1976042225353306452","https://pbs.twimg.com/media/G2xPoAVWoAAj6Ix.jpg","","en","","0","12","16","https://x.com/undefined/status/1976042225353306452","1920946172",
"1976042215924433365","Wed Oct 08 21:49:12 +0000 2025","7","Gaslighting Trump but revealing that Trump doesn't write his own TS posts. Someone actually pretending to be a deranged lunatic is chefs=kissing those","1976042215924433365","","","en","","0","0","3","https://x.com/undefined/status/1976042215924433365","167792994",
"1976042202888651134","Wed Oct 08 21:49:08 +0000 2025","28","BREAKING: Israel and Hamas have agreed to implement the first phase of President Trump s Gaza peace plan.","1976042202888651134","","","en","","0","0","5","https://x.com/undefined/status/1976042202888651134","1587816653018075139",
"1976042202112589976","Wed Oct 08 21:49:08 +0000 2025","66","Trump SLAUGHTERS CNN Reporters for 2 minutes straight https://t.co/xdzny2wXKX","1976042202112589976","https://pbs.twimg.com/amplify_video_thumb/1976041668991385609/img/hYYq6wrhVaMHdr0-.jpg","","en","","0","1","10","https://x.com/undefined/status/1976042202112589976","1229924129526013952",
"1976042200829133022","Wed Oct 08 21:49:08 +0000 2025","53","I am likely to head to Egypt - Trump 🇺🇸🇪🇬‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️","1976042200829133022","","","en","","1","0","9","https://x.com/undefined/status/1976042200829133022","1447734156843225095",
"1976042192075411923","Wed Oct 08 21:49:06 +0000 2025","23","KENNEDY: The ugly gossip about Barron circulating on campus... no wonder he's fled New York City https://t.co/3bBSvRNO20","1976042192075411923","","","en","","0","7","6","https://x.com/undefined/status/1976042192075411923","380285402",
"1976042189307457651","Wed Oct 08 21:49:05 +0000 2025","7","Trump asks MAGA influencers to serve up names for prosecution: 'Give 'em to Kash or Pam.'","1976042189307457651","","","en","","0","2","2","https://x.com/undefined/status/1976042189307457651","921165247490207745",
"1976042083753587021","Wed Oct 08 21:48:40 +0000 2025","9","BREAKING Israel and Hamas have agreed to implement the first phase of President Trump s Gaza peace plan.","1976042083753587021","","","en","","1","1","1","https://x.com/undefined/status/1976042083753587021","1844866920866250754",
"1976042073309708476","Wed Oct 08 21:48:38 +0000 2025","47","Donald Trump and the Republican Party don't take community safety seriously. @ChrisCoons says we have to stop allowing Republicans to define the narrative around crime. https://t.co/F0Uo9Zpzmk","1976042073309708476","https://pbs.twimg.com/amplify_video_thumb/1976041716290310144/img/H-t9C7XE1Jtww-G5.jpg","","en","","0","8","5","https://x.com/undefined/status/1976042073309708476","713752653289955329",
"1976042052325605661","Wed Oct 08 21:48:33 +0000 2025","15","President Trump has done it!!! ","1976042052325605661","","","en","","1","2","7","https://x.com/undefined/status/1976042052325605661","390127278",
"1976042019249336581","Wed Oct 08 21:48:25 +0000 2025","32","The White House is preparing a speech that Trump is supposed to deliver to announce an agreement on Gaza - AFP 🇵🇸🇮🇱🇺🇸‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️","1976042019249336581","","","en","","0","2","9","https://x.com/undefined/status/1976042019249336581","1447734156843225095",
"1976041982335299630","Wed Oct 08 21:48:16 +0000 2025","17","(3:00) We're going to be very threatening to them. Far more threatening to them than they were to us. And that includes the people who fund them. Probably some of the people I know. Some of the people I dine with. - President Trump @michael_texan @AceofSpadesHQ","1976041982335299630","","","en","","0","1","2","https://x.com/undefined/status/1976041982335299630","1501277679944970243",
"1976041978786873762","Wed Oct 08 21:48:15 +0000 2025","53"," She said 'Mom Trump won. Trump's gonna win. And what if I get r*ped and I need to have an abortion?' This is from a 12-year-old my 12-year-old daughter. And so it was really a reminder of how scary this time is for people. https://t.co/UdyJJLrO57","1976041978786873762","https://pbs.twimg.com/amplify_video_thumb/1976041691015786496/img/oVA9ym6gU4E8Kjjg.jpg","","en","","0","7","4","https://x.com/undefined/status/1976041978786873762","51571557",
"1976041965457375571","Wed Oct 08 21:48:12 +0000 2025","138","I believe 30 pieces of TRUMP meme coin is the going rate. https://t.co/sUI26gPLZn","1976041965457375571","https://pbs.twimg.com/media/G2xPpEtWMAAFXhw.png","","en","","2","2","53","https://x.com/undefined/status/1976041965457375571","1356786368656138241",
"1976041964840898822","Wed Oct 08 21:48:12 +0000 2025","29","It seems Trump s Truth post is coming in ","1976041964840898822","","","en","","0","5","4","https://x.com/undefined/status/1976041964840898822","431777800",
"1976041957198643688","Wed Oct 08 21:48:10 +0000 2025","17","President Trump gets it: - The radical left incited violence against Charlie Kirk. - A radical leftist kiIIed Charlie Kirk. - The radical left cheered for the death of Charlie Kirk. - Something must be done to stop radical leftist violence. - Anyone who says otherwise is","1976041957198643688","","","en","","0","1","1","https://x.com/undefined/status/1976041957198643688","608827037",
"1976041938953576654","Wed Oct 08 21:48:05 +0000 2025","60","🇺🇸🇵🇸🇮🇱- AFP: The White House is preparing a speech that Trump is supposed to deliver to announce an agreement on Gaza. ","1976041938953576654","","","en","","1","0","9","https://x.com/undefined/status/1976041938953576654","1235929646241394689",
"1976041922419458251","Wed Oct 08 21:48:02 +0000 2025","8","Trump Literally Brags About Taking Away People s Free Speech https://t.co/tybUTgJceU","1976041922419458251","","","en","","0","1","7","https://x.com/undefined/status/1976041922419458251","82689705",
"1976041921639481763","Wed Oct 08 21:48:01 +0000 2025","11","I want DSA to be crushed by the Trump admin.","1976041921639481763","","","en","","0","0","2","https://x.com/undefined/status/1976041921639481763","1745877476692086785",
"1976041906510671967","Wed Oct 08 21:47:58 +0000 2025","29","️🇺🇸 A White House official told CNN to expect a post from President Trump soon‼️‼️‼️","1976041906510671967","","","en","","0","0","7","https://x.com/undefined/status/1976041906510671967","1447734156843225095",
"1976041898776449073","Wed Oct 08 21:47:56 +0000 2025","7","is trump going to have his own $250 bill? https://t.co/Iv2lXbLxtd","1976041898776449073","https://pbs.twimg.com/media/G2xPTfJWAAAoiBU.jpg","","en","","0","1","2","https://x.com/undefined/status/1976041898776449073","1960345259864465408",
"1976041895995564389","Wed Oct 08 21:47:55 +0000 2025","1272","BREAKING Israel and Hamas have agreed to implement the first phase of President Trump s Gaza peace plan.","1976041895995564389","","","en","","33","46","238","https://x.com/undefined/status/1976041895995564389","1212783083272855552",
"1976041863141539914","Wed Oct 08 21:47:47 +0000 2025","445","Congrats to @JamesUthmeierFL on the Trump AG endorsement in Florida. He s doing a fantastic job. Will be great to have him running AG s office for four more years. https://t.co/7OPhHDtgIt","1976041863141539914","https://pbs.twimg.com/media/G2xPj5GXcAA2885.jpg","","en","","0","8","38","https://x.com/undefined/status/1976041863141539914","50772918",
"1976041829284860071","Wed Oct 08 21:47:39 +0000 2025","15023","Thank you to President Trump and his admin for lending their ear to me today to discuss my reporting on ANTIFA and how they ve been brutally attacking Americans for years. It was an honor that the President took time out of his day to listen to myself and my friends who have https://t.co/m0xGyXCPM6","1976041829284860071","https://pbs.twimg.com/media/G2xPkciXMAAAlvD.jpg","","en","","53","745","2304","https://x.com/undefined/status/1976041829284860071","971841850695979010",
"1976041817461412071","Wed Oct 08 21:47:37 +0000 2025","5","⭕️ President Trump was seen walking to the Oval Office alongside Secretary of State Marco Rubio and Vice President J.D. Vance. https://t.co/NFQjcC3wR4","1976041817461412071","https://pbs.twimg.com/amplify_video_thumb/1976041759156076544/img/tfMXXQ-iLIM67X8v.jpg","","en","","0","0","2","https://x.com/undefined/status/1976041817461412071","298696219",
"1976041806631702632","Wed Oct 08 21:47:34 +0000 2025","9","We are fighting back in the Congress in the street and in the courts! Simply put: the courts have ruled that ICE and Trump's Administration have been acting illegally by arresting people without warrants. The ruling is a major victory and give us more tools to hold DHS and ICE","1976041806631702632","","","en","","0","7","5","https://x.com/undefined/status/1976041806631702632","1074354529787895808",
"1976041792484278724","Wed Oct 08 21:47:31 +0000 2025","9","Donald Trump just told 800 top military leaders that they need to prepare to confront an invasion from within. He is preparing the United States military to turn on Americans who don t agree with him. This is tyranny. My latest @substack is out now: https://t.co/HAvunlrHff. https://t.co/PQOopUaQy7","1976041792484278724","https://pbs.twimg.com/amplify_video_thumb/1976041366284029953/img/re4VtgG0Ef9xXbfB.jpg","","en","","0","11","3","https://x.com/undefined/status/1976041792484278724","1095089718264512514",
"1976041787660919181","Wed Oct 08 21:47:29 +0000 2025","40","JAKE FUCKING TAPPER @jaketapper better have an entire show dedicated to Trump's mental decline &amp; incompetence by the end of the fucking week!!!!!","1976041787660919181","","","en","","0","4","11","https://x.com/undefined/status/1976041787660919181","1410412877178093577",
"1976041776956797350","Wed Oct 08 21:47:27 +0000 2025","7","'My blood is boiling': Ex-GOP governor​ rails at Trump after violent raid https://t.co/CiNwsPggvA","1976041776956797350","","","en","","0","2","4","https://x.com/undefined/status/1976041776956797350","55060090",
"1976041663144603820","Wed Oct 08 21:47:00 +0000 2025","96","BREAKING: The Democratic Socialists of America get linked with Antifa after Trump's key question. TRUMP: Why is it... not one other group is mentioned? I'm sort of surprised with that. https://t.co/xDqBhG3WMD","1976041663144603820","https://pbs.twimg.com/amplify_video_thumb/1976026576090169344/img/ZAiahzux4hgTALiQ.jpg","","en","","0","6","16","https://x.com/undefined/status/1976041663144603820","1441965051414339586",
